city_id,Datetime,Temp,Feels_like,Sunrise,Sunset,Weather,Snow,Rain,Wind,data_retrieved_at,City,country_2c,latitude,longitude,is_capital,Country,Elevation (in m),Population,Elevation
2,2024-02-19 03:00:00,6.3,3.18,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,4.53,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 06:00:00,6.73,4.24,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.55,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 09:00:00,6.66,3.79,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,4.2,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 12:00:00,7.77,5.06,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.2,4.42,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 15:00:00,8.91,6.39,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.19,4.61,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 18:00:00,5.98,3.07,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.98,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 21:00:00,5.14,2.15,2024-02-15 06:40:24,2024-02-15 16:28:10,broken clouds,0,0.0,3.8,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-20 00:00:00,4.63,1.67,2024-02-15 06:40:24,2024-02-15 16:28:10,broken clouds,0,0.0,3.56,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-20 03:00:00,4.49,1.47,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.62,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-20 06:00:00,4.39,1.7,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.1,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-20 09:00:00,6.21,3.74,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.33,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-20 12:00:00,8.36,6.02,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.94,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
3,2024-02-15 15:00:00,14.04,13.09,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.45,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-15 18:00:00,10.85,9.95,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.59,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-15 21:00:00,7.74,6.55,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.01,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 00:00:00,7.92,6.6,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.19,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 03:00:00,7.14,7.14,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,0.89,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 06:00:00,6.66,6.66,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,1.13,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 09:00:00,10.39,9.05,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.27,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 12:00:00,14.25,13.11,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.74,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 15:00:00,14.2,13.22,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,3.43,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 18:00:00,9.93,8.77,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.46,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-16 21:00:00,9.05,8.06,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.03,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 00:00:00,9.35,8.43,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.25,2.01,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 03:00:00,9.3,8.19,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.89,2.23,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 06:00:00,9.17,7.79,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.92,2.57,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 09:00:00,9.06,8.11,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.85,1.98,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 12:00:00,8.37,7.19,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.12,2.12,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 15:00:00,8.74,8.29,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.24,1.43,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 18:00:00,7.06,6.19,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,1.59,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-17 21:00:00,6.9,6.9,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,1.17,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 00:00:00,6.81,6.81,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,1.2,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 03:00:00,5.22,4.17,2024-02-15 06:21:51,2024-02-15 16:34:07,broken clouds,0,0.0,1.52,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
